"","data_id","iso","event_id_cnty","event_id_no_cnty","day","month","year","time_precision","event_type","sub_event_type","actor1","inter1","actor2","assoc_actor_2","inter2","interaction","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","timestamp","iso3","event_code_per_group","action_group","date","climate","climate_protest"
"643",8668650,826,"GBR3950",3950,26,11,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Peterborough","Peterborough","Peterborough",52.5726,-0.2427,1,"Cambridge News","National","On 26 November 2021, the Extinction Rebellion activists blocked the entrance to the Amazon warehouse in Peterborough on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). Police arrested four people. [size=no report]",0,1638311365,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"644",8668661,826,"GBR3934",3934,26,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Fife","Fife","Dunfermline",56.0713,-3.4614,1,"City A.M.","National","On 26 November 2021, about 20 climate activists belonging to Extinction Rebellion blocked Amazon's distribution center in Dunfermline in the early morning, preventing lorries from entering and leaving the site on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). [size=about 20]",0,1638311365,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"645",8668701,826,"GBR3951",3951,26,11,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Kent","Dartford","Dartford",51.444,0.2166,1,"Derby Telegraph","National","On 26 November 2021, around 20 Extinction Rebellion activists blocked a road near the Amazon warehouse in Dartford, preventing lorries from entering or leaving the site on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). Police arrested five people on suspicion of aggravated trespass. [size=around 20]",0,1638311365,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"646",8668702,826,"GBR3938",3938,26,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","West Midlands","Coventry","Coventry",52.4082,-1.5105,1,"Derby Telegraph","National","On 26 November 2021, the Extinction Rebellion activists blocked the entrance to the Amazon warehouse in Coventry, preventing lorries from entering or leaving the site on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). [size=no report]",0,1638311365,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"647",8668703,826,"GBR3937",3937,26,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Leicestershire","North West Leicestershire","Lockington",52.8478,-1.3084,1,"Derby Telegraph","National","On 26 November 2021, more than 20 activists from Extinction Rebellion staged two bamboo structures and tents to block the traffic outside the Amazon warehouse in Lockington on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). [size=more than 20]",0,1638311365,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"648",8668906,826,"GBR3933",3933,26,11,2021,2,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Hertfordshire","St Albans","St Albans",51.7457,-0.3408,1,"Herts Advertiser","National","Around 26 November 2021 (as reported), climate activists from Extinction Rebellion activists scaled the roof of Barclays in St Albans to protest the bank of financing the fossil fuel industry. They held up a banner captioned 'Barclays - funding climate chaos.' [size=no report]",0,1638311366,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"649",8668918,826,"GBR3935",3935,26,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","South Yorkshire","Doncaster","Doncaster",53.5228,-1.1335,1,"Huddersfield Examiner","National","On 26 November 2021, members of the Extinction Rebellion and other environmental campaigners blocked Amazon's fulfillment center on Balby Carr Bank in Doncaster, preventing lorries from entering and leaving the site on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). Police arrested seven people for committing aggravated trespass. [size=no report]",0,1638311366,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"650",8669083,826,"GBR3949",3949,26,11,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater Manchester","Manchester","Manchester",53.4809,-2.2374,1,"Manchester Evening News","National","On 26 November 2021, the Extinction Rebellion activists blocked a road near an Amazon warehouse in Manchester on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). Police arrested four people. [size=no report]",0,1638311366,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"651",8669238,826,"GBR3936",3936,26,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Tyne and Wear","Gateshead","Gateshead",54.9617,-1.6044,1,"The Northern Echo","National","On 26 November 2021, the Extinction Rebellion activists blocked the entrance to Amazon's fulfillment center in Gateshead, Newcastle preventing lorries from entering and leaving the site on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). [size=no report]",0,1638311367,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"652",8679305,826,"GBR3994",3994,26,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Devon","Exeter","Exeter",50.7258,-3.5263,1,"Express And Echo","National","On 26 November 2021, the Divest Devon campaign, which involves Extinction Rebellion and the Fridays for Future youth strike movement, staged a three-day protest camp outside Devon County Hall in Exeter, calling for the council to remove its pension fund from fossil fuels within the next 12 months. [size=no report]",0,1638912793,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"653",8876631,826,"GBR3952",3952,26,11,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Central Bedfordshire","Central Bedfordshire","Brogborough",52.034,-0.5958,1,"Buckinghamshire Live","Subnational","On 26 November 2021, activists from Extinction Rebellion blocked an Amazon warehouse in Brogborough on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). Police arrested eight people. [size=no report]",0,1646327105,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",8668660,826,"GBR3941",3941,23,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","West Sussex","Chichester","Chichester",50.8365,-0.7792,1,"Chichester Observer","National","On 23 November 2021, dozens of Extinction Rebellion members and others activists protested outside Chichester District Council's building in Chichester to demand the Citizens' Assembly to return as part of the Climate Action Plan. The University of Chichester Environmental Society, Eco Chi, Chi Progressives, and Green Party's city councilors joined the protest. [size=dozens]",0,1638311365,"GBR",1,"Extinction Rebellion","2021-11-23","Y","Y"
"656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",8668903,826,"GBR3932",3932,22,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Haringey","London - Haringey",51.6,-0.1119,1,"Hampstead and Highgate Express","Subnational","On 22 November 2021, Extinction Rebellion activists gathered outside Tottenham Green Leisure Centre in Tottenham, London - Haringey, where the council meeting took place. They protested rebuilding the Edmonton waste incinerator concerning environmental deterioration. [size=no report]",0,1638311366,"GBR",1,"Extinction Rebellion","2021-11-22","Y","Y"
"660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",8669100,826,"GBR3954",3954,20,11,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Westminster","London - Westminster",51.4973,-0.1372,1,"MyLondon","Subnational","On 20 November 2021, hundreds of climate activists belonging to Insulate Britain staged an occupy-style protest on Lambeth Bridge and Vauxhall Cross in London - Westminster demanding that the government invest in insulation for all homes in the UK as part of the their efforts to counter climate change. Extinction rebellion activists were also amongst the protesters. Police made a total of 124 arrests. [size=hundreds]",0,1638311366,"GBR",1,"Extinction Rebellion","2021-11-20","Y","Y"
"664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",8657758,826,"GBR3920",3920,17,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Westminster","London - Westminster",51.4973,-0.1372,1,"Daily Express (UK)","National","On 17 November 2021, Insulate Britain protesters protested with banners outside the High Court of Justice in London - Westminster after nine members were jailed for breaking a court order banning them from protesting on the M25. The group chanted, 'We are unstoppable, another world is possible.' [size=no report]",0,1637711256,"GBR",1,"Insulate Britain","2021-11-17","Y","Y"
"666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",8657910,826,"GBR3909",3909,13,11,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","City of London","London - City of London",51.5155,-0.0922,1,"Hull Live","Subnational","On 13 November 2021, climate activists belonging to Extinction Rebellion staged a demonstration in London - City of London blocking the procession route of the Lord Mayor's Show before being physically removed by police. Activists criticised the banking sector, which has a large presence in the area, for their contribution to carbon emissions. [size=no report]",0,1637711257,"GBR",1,"Extinction Rebellion","2021-11-13","Y","Y"
"671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",8658137,826,"GBR3913",3913,13,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Glasgow City","Glasgow City","Glasgow",55.861,-4.2488,1,"Scottish Sun","Subnational","On 13 November 2021, climate activists belonging to Extinction Rebellion staged a demonstration, marching through central Glasgow to the Glasgow Necropolis as part of a 'funeral march' to signify the 'death' of the Cop26 climate conference. Activists criticised the Cop26 for not yielding more robust agreements of action to tackle climate change. [size=no report]",0,1637711257,"GBR",1,"Extinction Rebellion","2021-11-13","Y","Y"
"673",8658143,826,"GBR3912",3912,13,11,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Buckinghamshire","Aylesbury Vale","Wendover",51.7677,-0.7443,1,"South Wales Argus","National","On 13 November 2021, climate activists belonging to Extinction Rebellion were removed from tunnels in Wendover that they had occupied as part of a protest against the development of the HS2 infrastructure project. A spokesperson for the project announced that there were no more protesters in the tunnels. [size=no report]",0,1637711257,"GBR",1,"Extinction Rebellion","2021-11-13","Y","Y"
"674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",8648927,826,"GBR3900",3900,12,11,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","Scotland","Glasgow City","Glasgow City","Glasgow",55.861,-4.2488,1,"Scotsman; Guardian (United Kingdom); The Argus","Subnational-National","On 12 November 2021, on the final morning of the COP26 summit, COP26 Coalition leading hundreds of global civil society representatives, including representatives of farmers, Indigenous people, women, academics, trade unions, and environmental NGOs, walked out of the convention centre in Glasgow to join Oxfam's 'Ineffective Fire-Fighting World Leaders' protesting outside. Participants included activists from the Tla'amin Nation (part of Coast Salish Indigenous people in Canada), Chile, Brazil, and members from Ringo, Friends of the Earth, Fridays for Future and the Extinction Rebellion. Police arrested two people after they tried to scale the fence outside the venue. [size=hundreds]",0,1637105144,"GBR",1,"COP26 Coalition","2021-11-12","Y","Y"
"676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",8648926,826,"GBR3898",3898,11,11,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","Scotland","Glasgow City","Glasgow City","Glasgow",55.861,-4.2488,1,"Scotsman; Herald Scotland","Subnational-National","On 11 November 2021, on the penultimate day of the climate conference COP26, police arrested 8 campaigners from Extinction Rebellion branch 'Scientist Rebellion' who glued their hands at the headquarters of energy company Scottish Power in Glasgow and splattered the building with green paint to highlight the firm's 'greenwashing policies.' Earlier on the day, around 1,000 people led by Migrants Organising for Rights and Empowerment, No Evictions Network, and the Unity Centre marched to the Home Office in Ibrox, Glasgow, to protest against the government's treatment of migrants, claiming that climate justice can only be achieved when the society have racial justice and migrant justice. Separately, several Extinction Rebellion campaigners dressed as shrouded bodies staged a die-in outside the COP26 venue to represent the grave effects of climate change as well as conflicts to coincide with Remembrance Day. [size=around 1,000]",0,1637105144,"GBR",1,"Extinction Rebellion","2021-11-11","Y","Y"
"678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",8649443,826,"GBR3901",3901,10,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Glasgow City","Glasgow City","Glasgow",55.861,-4.2488,1,"The Argus","National","On 10 November 2021, Extinction Rebellion campaigners gathered outside the JP Morgan offices in Glasgow to protest the bank's investments in fossil fuels. [size=no report]",0,1637105145,"GBR",1,"Extinction Rebellion","2021-11-10","Y","Y"
"682",8867657,826,"GBR3892",3892,10,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Glasgow City","Glasgow City","Glasgow",55.861,-4.2488,1,"The Argus","National","On 10 November 2021, transport and climate campaigners belonging to Friends of the Earth Scotland and Get Glasgow Moving staged a protest at George Square, Glasgow, calling for better public transport in Scotland, saying the free travel pass given to COP26 delegates showed the need for a fully integrated system. [size=no report]",0,1646172107,"GBR",1,"Friends of the Earth","2021-11-10","Y","Y"
"683",8648922,826,"GBR3888",3888,9,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Glasgow City","Glasgow City","Glasgow",55.861,-4.2488,1,"Extinction Rebellion; Scottish Daily Record; Twitter","Other-New media","On 9 November 2021, climate activists belonging to Extinction Rebellion gathered outside Santander Bank in Glasgow to protest against the bank's 'financial support fuelling deforestation'. Extinction Rebellion and Highland Hecklers activists camped through the night outside the headquarters of US investment bank JP Morgan to protest the climate crisis. Activists from XR Paris, Doctors of XR, XR Spain, and XR Buddhists, joined the event.[size=no report]",0,1637105144,"GBR",1,"Extinction Rebellion","2021-11-09","Y","Y"
"684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",8648905,826,"GBR3839",3839,6,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","City of Bristol","City of Bristol","Bristol",51.45,-2.6,1,"Scottish Daily Record; Herald Scotland; Yorkshire Post","National","On 6 November 2021, climate activists belonging to Stay Grounded gathered outside Bristol Airport in Bristol to protest in opposition to government plans to use new technology to reduce the environmental impact of air travel, denouncing the plans as 'greenwashing'. This protest was co-organised by Stay Grounded as part of a co-ordinated series of protests at airports through the UK. [size=no report]",0,1637105144,"GBR",1,"Stay Grounded","2021-11-06","Y","Y"
